business_id,categories,cat,name
ef28eNdWA3g7OMsnf_fbSA,"Ice Cream & Frozen Yogurt, Restaurants, Food", Frozen Yogurt,Water Ice Cream & More
EFdfBcpAkBIvDW4RolgEiw,"Caterers, Sandwiches, Restaurants, Event Planning & Services",Sandwiches,Crave Sandwich Cafe & Catering
EFTYg_jOPf3abjWIPO92Cg,"Greek, Restaurants, Mediterranean",Mediterranean,JT Gyros
EgwGTDZ705TwudPJwAY0yQ,"Pizza, Salad, Italian, Restaurants",Italian,Bell' Italia Pizzeria
ehz2CHwwd6dQgSKYQ7l6JQ,"Breakfast & Brunch, Restaurants, Mexican, Diners",Mexican,Taqueria El Cometa
EIL41z-hvVCeYHqfA9PyWQ,"Custom Cakes, American (New), Breakfast & Brunch, Food, Greek, Mediterranean, Cafes, Bakeries, Patisserie/Cake Shop, Restaurants",Mediterranean,EarlyBaker
ej45GszF63f15OmzDaKfZQ,"Restaurants, Fast Food, Chinese",Chinese,Panda Express
eJab5373h0eZiOYnMPG4dg,"Restaurants, Pakistani, Indian, Seafood, Buffets",Indian,Flavors of India
EkVknA09dX93AX30-_Ew_A,"Restaurants, Automotive, Gas Stations, Food, American (New), Convenience Stores",American,QuikTrip
EL46XTXhlZKa6Mib0jbk7w,"Bars, Nightlife, Restaurants, Mexican",Mexican,Uno Mas Cantina
ELUUibdDcrZHyvE-e-QsVw,"American (Traditional), Breakfast & Brunch, Restaurants",American,Mac's Broiler & Tap
ElWzx5_fU8S2G45OnM-HpA,"Restaurants, Breakfast & Brunch, Mexican, Italian, American (New)",Mexican,Ocotillo
ELxoOY2F-1jSb8mqyN7Zbg,"Restaurants, Mexican",Mexican,Baja Fresh Mexican Grill
EM4Qo0Tm40H8Nfk3s8Dy0g,"Breweries, Food, Bars, Gastropubs, Pubs, Restaurants, American (Traditional), Nightlife",American,The Phoenix Ale Brewery Central Kitchen
emDKRy7zU0pqISwM71wbKQ,"Restaurants, Chinese",Chinese,Chung Ming Restaurant
eN8mkjt_q686hGKi-A9ceg,"Mediterranean, Restaurants, Greek, Middle Eastern",Mediterranean,Byblos Restaurant
EosF_LUsz19yvqkAMYLltA,"Pizza, Restaurants, Italian, Sandwiches",Sandwiches,Streets of New York
Epbz99DxchTtP2Fpb4Kf-g,"Fast Food, Restaurants, Pizza, Food",Italian,Little Caesars Pizza
ePkouyI6uFc9ifEzvxD4jw,"Pizza, Restaurants, Fast Food",Italian,Little Caesars Pizza
ept9mIlqGIsemr6w0RczaA,"Vegan, American (New), Restaurants, Mediterranean, Greek, Vegetarian",Mediterranean,Pita Jungle
Eq-dC6A9tOyI5914ef_mAA,"Mexican, Fast Food, Tex-Mex, Restaurants",Mexican,Taco Bell
EQZHjgxpepRMnzo3hGdLMA,"Sandwiches, Restaurants, American (Traditional), Breakfast & Brunch, Food, American (New), Coffee & Tea",Sandwiches,Bitter Creek Cafe
Er2XAYN8l1BadlYFwiPb9g,"Middle Eastern, Restaurants, Mediterranean, Persian/Iranian",Mediterranean,AZ Kabob House
Erbz-7a640y96r2oOjSf4g,"Southern, Sandwiches, American (Traditional), Event Planning & Services, Caterers, Restaurants, Barbeque",Sandwiches,Dickey's Barbecue Pit
eriW9d0AXkQyLrX5W3p_Pw,"Breakfast & Brunch, Restaurants, Food, Diners, American (Traditional), Bakeries",American,Village Inn
ERM603jbIbNqX2c7Ww1Qiw,"Mexican, Restaurants, Food",Mexican,Cafe Rio
erpMXkhBRNAwfXYfqIaC6Q,"Restaurants, Japanese, Sushi Bars",Japanese,Sushi Bros
ERuWDU3A8uVoZT0CCjZbcw,"Shaved Ice, Juice Bars & Smoothies, Coffee & Tea, Tea Rooms, Bubble Tea, Restaurants, Food, Fast Food",Coffee N Tea,Mango Rabbit
eS29S_06lvsDW04wVrIVxg,"Sandwiches, Breakfast & Brunch, Mexican, Restaurants, Cafes",Cafes,Barrio CafÃƒÂ©
es3Fq9KNp6Ry994x4T4ZYg,"Breakfast & Brunch, Mexican, Restaurants, Bakeries, Food",Mexican,AZTECA Bakeries & Restaurant
eSENXDnnNSo-MLLkWJQ8Vg,"Seafood, Nightlife, Mexican, Vegetarian, Restaurants, Breakfast & Brunch, Food, Vegan, Bars",Mexican,La Santisima
etGW0g4oIABVeC4Sk5YBDQ,"Fast Food, Tex-Mex, Mexican, Restaurants",Mexican,Taco Bell
ETTzxqOcPuxMqV37y1uhdg,"Pizza, Restaurants",Italian,Giant Rustic Pizza
etylBefPKEMjm9nS9c1qiw,"Delis, Sandwiches, Restaurants",Sandwiches,Port of Subs
EU83r5yrRw3zRictM5eO6Q,"Restaurants, Tex-Mex, Fast Food, Mexican",Mexican,Taco Bell
euL4wrPoczkOBkS93pxv5A,"Restaurants, Mexican",Mexican,Macayo's Mexican Table
EulFlbKaXT_DXG_xL6-mQQ,"Sushi Bars, Bars, Nightlife, Restaurants",Japanese,Sushi Brokers
EUQoB_ph7_xIyj7JZGI3bg,"Italian, Restaurants, Food, Desserts, Seafood",Italian,Giuseppe's on 28th
EV1jAj7NFNmNIqOnwZ4Acw,"Arts & Entertainment, American (New), Restaurants, Music Venues, Bars, Event Planning & Services, Venues & Event Spaces, Nightlife",American,Copper Blues Rock Pub & Kitchen - Phoenix
EVbEdWYLE9GDpVG97MGw-w,"Mexican, Restaurants",Mexican,Macayo's Depot Cantina
evdJO0v9rvVixieNEnaeJg,"Sushi Bars, Japanese, Tapas/Small Plates, Restaurants",Japanese,Sushiholic
EveFgxNoHkrs8ncSjkoINA,"Restaurants, Korean, Barbeque",Barbeque,Gen Korean BBQ House
evJGY4DnDAWP6pJownLY9w,"Restaurants, Pizza",Italian,Cici's Pizza
eVNio5bnzrLPuebbgnKVzw,"Breakfast & Brunch, Coffee & Tea, Food, Bagels, Restaurants, Delis",Coffee N Tea,Einstein Bros Bagels
EwEPTs4N2CpQGav8XX0giQ,"Restaurants, Sandwiches, Fast Food, Delis",Sandwiches,Jimmy John's
EWo5usxVpjAs25NFBbsITQ,"Breakfast & Brunch, Cafes, Restaurants",Cafes,Corridors Cafe
ewvBhAgfJi43aZmWCd3Zag,"Restaurants, Kombucha, Food, Sandwiches, Sporting Goods, Donuts, Shopping, Juice Bars & Smoothies, Coffee & Tea, Bikes",Sandwiches,Bicycle Nomad
ExDYoLUru6wMcAmcSYwM3w,"Mexican, Restaurants, Food",Mexican,La Canasta Burrito Shoppe
eyaziRm7HOrtkkrQys_ERg,"Dance Clubs, Restaurants, American (Traditional), Nightlife, Breakfast & Brunch, American (New), Beer Bar, Bars",American,Americana Tempe
EYWaN9sLjVYdi7fKIRguVA,"Restaurants, Mexican, Tex-Mex, Fast Food",Mexican,Taco Bell
eyy4s1k5hne3UC8cF_xwXw,"Desserts, Bakeries, Restaurants, Food, Delis",Deli,European Bakery and Cafe
eZhrK4eAn47tNEDXwFr8OA,"Restaurants, Burgers",Burgers,Burger Factory
eZQbDYQTZk0_cBroVxnPWg,"Chinese, Restaurants",Chinese,Siu Wok
eZqoDfBg-xOS8WdcZCYM2A,"Sandwiches, Smokehouse, Barbeque, American (Traditional), Food, Restaurants",Sandwiches,JL Smokehouse
f-7sTbx8u7c9t1-r_Fdoow,"Sandwiches, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch",Sandwiches,AZ Bread
F-PmkzyN80fVcNMN8Z2aiw,"Nightlife, Bars, Salad, Food, Restaurants, Mexican, Tex-Mex, Desserts",Mexican,Z'Tejas Southwestern Grill
F-ULgBFmiSqG9udQmu6CCw,"Bakeries, Food, Restaurants, Ethnic Food, Mediterranean, Specialty Food, Middle Eastern, Halal, Meat Shops, Grocery, International Grocery",Mediterranean,Baiz Market Place
f-v1fvtnbdw_QQRsCnwH-g,"Breakfast & Brunch, Pizza, Restaurants, Bakeries, Bagels, Desserts, Donuts, Food, Coffee & Tea",Italian,Fractured Prune Doughnuts
F_AEoKMMpLDZo-8OnaaD3w,"Food, Restaurants, Donuts, Coffee & Tea, Desserts",Coffee N Tea,Dunkin' Donuts
f0n_FsBi7gmKH_a95vaDHA,"American (New), Restaurants",American,City Bistro
f0R8zFi9RrAKN8ujMZpCpw,"Restaurants, American (New)",American,Garden Grill & Bar - Hilton Garden
f1KTr8efZfDUZcxG32kKIw,"Ethnic Food, Food, Imported Food, Bakeries, Restaurants, Specialty Food, Polish",European,Polish Goodies
F2F6rJ_SPo-lUhJ_AmufLA,"Restaurants, Bakeries, Desserts, Coffee & Tea, Food, Sandwiches",Sandwiches,Tammie Coe Cakes
F2L2f-ITjnHlqKRFQVFsVg,"Mexican, Food, Restaurants, Food Trucks, Bars, Nightlife, Arts & Entertainment, Music Venues, Sports Bars, Breakfast & Brunch",Sports Bar,Paz Cantina
f2z4RM_ungk_zQwcpZcpcQ,"Eatertainment, Venues & Event Spaces, Sports Bars, Arts & Entertainment, Bars, American (Traditional), Event Planning & Services, Restaurants, Arcades, Nightlife",Sports Bar,Dave & Buster's
f3K2hJ2sJBCtyc1M6O2jpw,"Fast Food, Restaurants, Mexican",Mexican,Julioberto's
F4zvnOsgjEV9aVbKqBYRng,"Karaoke, Nightlife, Pizza, Restaurants, Bars, Pubs, Italian",Italian,414 Pub & Pizza
f5hKCevF_qoC3tWkQHUS9w,"Restaurants, Pizza, Sandwiches, Chicken Wings",Sandwiches,Domino's Pizza
F5iUtmlMqPva4aUDz6xK6g,"Sandwiches, Delis, Restaurants",Sandwiches,Port of Subs
F5YzrBnOUDpgJkp9BK8cmQ,"Restaurants, Delis, Sandwiches, Fast Food",Sandwiches,Jimmy John's
f64wkzPLEjXIbTJ9eGS6XA,"American (New), Cafes, Restaurants, Sandwiches, Soup",Cafes,CafÃƒÂ© Zupas
F6981E_sIQLhPzImbBagAQ,"Sandwiches, Food, Juice Bars & Smoothies, Restaurants",Sandwiches,Tropical Smoothie Cafe
F6Xyqyoi_RCTc3mf00ip2Q,"Japanese, Korean, Sushi Bars, Restaurants",Japanese,J.K. Sushi
F8K9XTK3WN0i4G_EIXzY9g,"Restaurants, Vietnamese",Vietnamese,Rice Paper on 7th
F9cXFXk60E2sz_YTSCFp_Q,"Restaurants, Fast Food, Burgers",Burgers,In-N-Out Burger
fB8ri0_dhcezdeTVYdRGkw,"Fast Food, Salad, Pizza, Restaurants",Italian,Blaze Fast-Fired Pizza
fbLYRHIZAt3q839whhaBUg,"Restaurants, Pizza, Food, Italian",Italian,Oregano's Pizza Bistro
fbQaKW0Lte0JQ_opbnjdKg,"Restaurants, Specialty Food, Food, Soup, Breakfast & Brunch, Local Flavor, Mexican, Tacos",Mexican,Gadzooks Enchiladas & Soup
fBxDUu5ftmNHbbX5qD_FcA,"Restaurants, Breakfast & Brunch, American (Traditional)",American,Mark's Cafe
fc4Kr69aeUQ3ItOlbewfCg,"Pizza, Italian, Restaurants",Italian,Rosati's
fCaJNz9ff4x0x46fPA8nXg,"Restaurants, Greek",Greek,It's All Greek To Me
fckUjXz1GKpafT4x7-MVJA,"Restaurants, Italian, Nightlife, Bars, Salad, Wine Bars",Italian,Olive Garden Italian Restaurant
fE9SP84G6TZrv36FLbCy7w,"Restaurants, American (New), Hotels & Travel, Event Planning & Services, Hotels",American,Top of the Rock Restaurant
FecWyJGnrIk5AYrR7C67xg,"Food, Coffee & Tea, Fast Food, Restaurants, Burgers",Burgers,McDonald's
feu6_wWLD5l_2Ha3In_ENA,"Salad, Italian, Pizza, Restaurants",Italian,My Pie Pizza
fEUsAP6znkde43BYNoxLvQ,"Venues & Event Spaces, Event Planning & Services, Cafes, Restaurants, Coffee & Tea, Food",Cafes,Rise Craft Coffee + Eatery
FFy_b5ylhCYUrAjbJSEvOw,"Restaurants, Sandwiches",Sandwiches,Which Wich
Ffzhzidm9OesdEzR-MLuwg,"Breakfast & Brunch, Restaurants, Diners, American (Traditional), American (New)",American,Waffle House
fg69aogbeD-GKjmr_4cN4w,"Specialty Food, Restaurants, Gluten-Free, Vegan, Food, Vegetarian, Health Markets, Caterers, Event Planning & Services, Organic Stores",Vegan,Eat By Stacey Weber
fgfv-Fsk_-r8x5d4i9tLOQ,"Pizza, Restaurants",Italian,Pizza Patron
fGrE4Om-cTh_JgQC42qx9A,"Fast Food, Chinese, Restaurants",Chinese,Panda Express
fGw9HRq8fdP9fMtZclTt8g,"Bakeries, Fast Food, Food, Desserts, Restaurants, Pizza, Sandwiches, Delis, Cafes",Cafes,Schlotzsky's
fgxW2Eww2MzMHd8eWT58Ig,"Afghan, Mediterranean, Middle Eastern, Restaurants",Mediterranean,Kabab King
fh6tKiiZlrGk6fRaxd8buA,"Fast Food, Chicken Shop, Breakfast & Brunch, Chicken Wings, Restaurants",Breakfast N Brunch,Church's Chicken
fi-SzL6uKzsprqsvo7MMnA,"Spanish, Steakhouses, Restaurants",Steakhouses,Fire + Spice
fI8sXEe2RhxpkS6UxixReQ,"Restaurants, Burgers, Food, Fast Food, American (Traditional), Ice Cream & Frozen Yogurt",American,Sonic Drive-In
FIiArCxYXIhKbFvFRP5mvQ,"Restaurants, Pizza",Italian,Papa Murphy's
fIpGcpjBnyiILi8M2wJSUw,"Mexican, Restaurants",Mexican,Taqueria El Pastorcito DF
FIr6iGroJz6OP1m9vo3f9w,"Restaurants, Italian",Italian,Natalino Italian Restaurant
FirWX-Ep5203TsdiGgShKg,"American (Traditional), Lounges, American (New), Beer, Wine & Spirits, Bars, Restaurants, Nightlife, Food, Pubs, Breakfast & Brunch",American,The Vig Uptown
FIsikYUtIBJ0BKT_Ig-GhQ,"Burgers, Restaurants, Fast Food, Food, American (Traditional), Ice Cream & Frozen Yogurt",American,Sonic Drive-In
fJaMLu7ApaguE8tLmGR-jw,"Karaoke, Bars, Restaurants, American (Traditional), Nightlife",American,Oasis Crossroads Bar & Grill
fjapWp89YVCeKvW51KUDQw,"Restaurants, Cafes, Comfort Food, Coffee & Tea, Caterers, Event Planning & Services, Specialty Food, Health Markets, Food, Shopping",Cafes,Luci's Healthy Marketplace
fJmg_GwsLMXXS26zKTITiQ,"Restaurants, Mexican",Mexican,Armando's Mexican
FJrI8DmhZX55GLS2eWasZA,"Restaurants, Food, Greek",Greek,The Greek Pita
fK5pISvzFanBY_W9D3C3rg,"Food, Restaurants, Burgers, Coffee & Tea, Fast Food",Burgers,McDonald's
FKj6537SERSe0SN8yI7-gA,"American (New), Nightlife, Steakhouses, Restaurants, Bars",American,Restaurant Progress
fKm6mfATDJRDDQH0PtZeeQ,"American (Traditional), Food, Burgers, Grocery, Breakfast & Brunch, Restaurants",American,Hillside Spot
FKwFWawN_tPiiRneoikcuw,"Restaurants, Lebanese, Food Trucks, Food, Middle Eastern, Mediterranean",Mediterranean,Meat the Pita
fKxdy5SiWcSvYrLdxtYdmA,"Restaurants, American (Traditional)",American,Rennick's Restaurant
Fl7YZ2gbBgV5aHkcl90lOQ,"Restaurants, Cupcakes, Food, Custom Cakes, Desserts, Ice Cream & Frozen Yogurt", Frozen Yogurt,Cold Stone Creamery
flE7Sn2JGs0n3SAtaep6Zw,"Restaurants, Nightlife, Lounges, Bars, American (New), Pubs, American (Traditional), Breakfast & Brunch",American,The Vig Arcadia
flKREzH4wdibg0IAIuZe_g,"Cafes, Restaurants",Cafes,Central Cafe
flMyhwx9fHMXFU8586_26Q,"Restaurants, Vegetarian, Juice Bars & Smoothies, Food, Vegan",Vegan,Kwench Juice Cafe Phoenix
FlSC47gipnoXP64XMOXxcA,"Coffee & Tea, Cafes, Sandwiches, Restaurants, Desserts, Breakfast & Brunch, Food, Creperies",Cafes,Sweet Dessert CafÃƒÂ©
fmnE6VQLBhgIrb6RBuqmjA,"Kosher, Falafel, Mediterranean, Restaurants, Middle Eastern",Mediterranean,613 Grill
fMSEHQ-9gY437ysZ3Ockbg,"Chicken Shop, Fast Food, Chicken Wings, Restaurants",Fast Food,KFC
fnaDx7UD4MiodQlgYHDwsQ,"Restaurants, Chinese",Chinese,Dragon Palace
fngEhtJ9GjcZFc5jb6fncA,"Restaurants, Japanese, Sushi Bars",Japanese,Sushi Nakano
fNgiXLC1eyVnxIVbFV9uFA,"Restaurants, Breakfast & Brunch, Diners",Breakfast N Brunch,Country Boys Restaurants
FOAAgwfA_1sLoSBB1RcJrw,"Restaurants, Pizza, Fast Food",Italian,Little Caesars Pizza
FogTa-wmjhVnJCoTiaxvZA,"Breakfast & Brunch, Restaurants, Italian, Bars, Nightlife, Wine Bars",Italian,Postino Central
FoKx_RP4kUM-aiGo3wlUUw,"Seafood, Mexican, Nightlife, Restaurants, Bars",Mexican,Las Glorias Grill Mexican Food
fOnpoMXToa5Qiyg95E6ENg,"Restaurants, Diners, American (Traditional), Breakfast & Brunch",American,Mike and Ronda's The Place
fQclKmk5G2_g98cDNPvj0g,"Restaurants, Mexican",Mexican,El Tlacoyo
FQmtRIirfVFK_fxbJh2I7w,"Coffee Roasteries, Breakfast & Brunch, Italian, Coffee & Tea, Food, Restaurants, Juice Bars & Smoothies, Sandwiches",Sandwiches,Dapper & Stout Coffee Company
frCxZS7lPhEnQRJ3UY6m7A,"Vegetarian, New Mexican Cuisine, Cafes, Restaurants, Mexican, Bars, Breakfast & Brunch, Tacos, Vegan, Seafood, Nightlife, Tex-Mex",Cafes,La Santisima
fRNCVV9fS-_-oW5S6ZmK9w,"Fast Food, Kosher, Restaurants, Breakfast & Brunch, Mediterranean, Chicken Wings, Middle Eastern",Mediterranean,Chick-In
frwKRRIIR0QMv25IKVDIMA,"Mexican, Restaurants, Food",Mexican,Bonitas
frX-b80axwh3FMEPGA5bJA,"Fast Food, Restaurants, Mexican",Mexican,Federico's Mexican Food
fS9a8AGrcwWPf_9vfn5wPQ,"Asian Fusion, Vietnamese, Seafood, Sushi Bars, Restaurants, Tapas/Small Plates",Vietnamese,Angelina's Pho & Grill Bar
fSBhe0A6Dfa8JCYccfpMog,"Bagels, Restaurants, Delis, Food, Breakfast & Brunch",Breakfast N Brunch,The Bagel Man
FsCujpVh9Za2Dl5MIYLCxA,"Nightlife, Izakaya, Burgers, Sushi Bars, Restaurants, Japanese, Asian Fusion, Bars",Burgers,Zu Izakaya Asian Kitchen
fseN-tYwcbjtYm7DjjEjLw,"Restaurants, Fast Food, Chinese",Chinese,Wang Express
fSJFRzOF92gBuJ2ePitCEQ,"Asian Fusion, Korean, Fast Food, Restaurants",Korean,Flame Broiler
fT6Uwl6abRQfiNgxre_qbg,"Bakeries, Italian, Food, Ramen, Desserts, Sushi Bars, Restaurants, Noodles, Asian Fusion, Japanese",Italian,Cherryblossom Noodle Cafe
FTA0Gt1BQbuA0OPEfV1R6w,"Restaurants, Soup, Noodles, Chinese",Chinese,Golden Dragon
FtLibezRe7HsT13BLpR-Dg,"Mexican, Restaurants",Mexican,Susie's Mexican Cafe
FUfhU3aUnzTycLjRvImZBg,"Food, Restaurants, Bakeries, Cafes",Cafes,Paradise Bakery & Cafe
fuQpzuHPLt8pnJ49j74qCQ,"Restaurants, Mexican",Mexican,El Sabor de la Familia
futvxFkM42RYxXr8ROogBQ,"Specialty Food, Ethnic Food, Restaurants, Food, Mediterranean, Greek",Mediterranean,The Munchies Cafe
fvCiBVBsoY8ixMJ7Esk33w,"Food, Burgers, American (New), Restaurants, American (Traditional), Fast Food",American,Whataburger
FVgHb9w4pnkRBV5bZYJaZA,"Mexican, Restaurants",Mexican,Taco Mich
fVJszMsossyPFYEgw1dQ0Q,"Burgers, Restaurants, Fast Food",Burgers,Wendy's
FwDthqY_Iy0Up0cpTP0AKg,"Restaurants, Mexican",Mexican,Nana Pancha's
FWlvgWQVsPrd8dFp6oBbsQ,"Restaurants, Fast Food",Fast Food,Jack-In-the Box Drive Thru
FxEJjLZj6UdsOCGcgEufeA,"Bakeries, Restaurants, Food, Mexican",Mexican,La Purisima Bakery
fXqlzAM6PTXUGrU4y33LzQ,"Bars, Restaurants, Food, Mexican, Nightlife",Mexican,La Casa De Juana
fXUJ9d5R6kNXrnAouByB6g,"Restaurants, Mexican, Event Planning & Services, Caterers",Mexican,Taqueria El Fundador
fXzMs__3HjTYwKPMAb4jYA,"Thai, Restaurants",Thai,Tom Yum Thai Restaurant
FyBDYTg4wI4kjRPhisBeog,"American (Traditional), Nightlife, Restaurants, Bars, Cocktail Bars, Cafes, Breakfast & Brunch",Cafes,Morning Squeeze
fYDzrVfx9uSbX7xmBVx-Hg,"Fast Food, Religious Organizations, Churches, Restaurants, Breakfast & Brunch, Chicken Shop, Chicken Wings",Breakfast N Brunch,Church's Chicken
fYLCKglfKHjgzcOeo4ZDaw,"Fast Food, Mexican, Salad, Event Planning & Services, Restaurants, Seafood, Caterers",Mexican,Rubio's
FysQmYPyBcIv0RSNhuVzAQ,"Chicken Wings, Fast Food, Chicken Shop, Restaurants",Fast Food,KFC
FztBiWmBNWv_BTQccYw-hA,"Restaurants, Food, Coffee & Tea, Fast Food, Burgers",Burgers,McDonald's
fZVkbNNWjMxuWzNi4Uvufg,"Burgers, Restaurants, American (Traditional), Hot Dogs",American,Lenny's Burger Shop
fzxvmA3Ygu3yrQQ6-cEpTw,"Nightlife, Salad, Italian, Bars, Pizza, Restaurants",Italian,Mora Italian
g-aAe8SqZlZTnN3oA8mNlw,"Mexican, Food, Breakfast & Brunch, Desserts, Restaurants",Mexican,Del Taco
g-I48SaHtdIGR5ZEoVeNFw,"Seafood, Japanese, Restaurants, Sushi Bars",Seafood,Sushi Ken
G-uuABMCbX0MYf0gQDVfKg,"Mexican, Restaurants",Mexican,Cien Agaves Tacos & Tequila- North Scottsdale
g_5Vc87LzE40nfhFpMOrtA,"Pizza, Chicken Wings, Sandwiches, Restaurants",Sandwiches,Domino's Pizza
g_6gQKZxj9HHbTa1OaUtnQ,"Thai, Restaurants",Thai,Siamese Kitchen
G_mqw9nNYDFkwtCe5Jd8QA,"Sushi Bars, Mexican, Restaurants, Seafood",Mexican,Tacos Kissi
G1VB3lFBe99GkC5NKA8qVw,"Mexican, Food, Restaurants, American (New), Fast Food",Mexican,Chipotle Mexican Grill
g384tK63QxXXm3UNhtGMuA,"Breakfast & Brunch, Nightlife, Bars, Mexican, Restaurants",Mexican,Willie's Taco Joint
G3qjKFza3XCwW7tFRjim8w,"Food Trucks, Event Planning & Services, Caterers, Burgers, Restaurants, Food",Burgers,Burgers Amore
g3w01guDiTLszguA3vUrSg,"Asian Fusion, Hot Pot, Restaurants, Soup, Fondue",Chinese,Shabu Fondue
G4uCm2GyxZrOYlOhuhCuug,"Pizza, Restaurants, Sandwiches, Italian",Sandwiches,Barro's Pizza
G4X5w5vRQNEFUmrJo6JakA,"Nightlife, Dance Clubs, American (New), Restaurants, Bars",American,McFadden's Restaurant & Saloon
G4XcXQhdS9Pt39bVDdfVCg,"Fast Food, Coffee & Tea, Burgers, Food, Restaurants",Burgers,McDonald's
g6B5hVt6oZRVO2wR4f0sNw,"Restaurants, Bars, Breakfast & Brunch, Wine Bars, Sandwiches, Salad, Nightlife, Delis",Sandwiches,Duck & Decanter
g6ezOwLIRXGzWVbyTZL_DA,"Karaoke, Music Venues, DJs, Restaurants, Diners, Nightlife, Bars, Sports Bars, Comedy Clubs, Arts & Entertainment, Dance Clubs, Event Planning & Services",Sports Bar,Catalina Sports Bar & Grill
G6V99_DIFF10uTDSmTklpA,"Sandwiches, Burgers, Mediterranean, Fast Food, Middle Eastern, Restaurants",Mediterranean,Shawarma Paradise
G7Ull-QUaNXyPwtEErHZ8g,"Restaurants, Chinese, Asian Fusion, Noodles",Chinese,Mr. Hunan
G82YlEU6yxA3autN309W7Q,"Restaurants, Mexican",Mexican,Filiberto's Mexican Food
G8k2E3oYHHl2o4lNJQwR-g,"Mediterranean, Greek, Restaurants",Mediterranean,Eden's Grill Inn
G8vA6pq4p8KslaURm-q65Q,"Restaurants, Caterers, Delis, Food, Event Planning & Services, Sandwiches, Italian, Bakeries",Sandwiches,Romanelli's Italian Deli
g9gAuOEXBbWnLlu2uOftwA,"Indian, Food, Bakeries, Restaurants, Ethnic Food, Specialty Food",Indian,Pastries N Chaat
G9m4TMsKGnWbDavqlg6NXg,"Chinese, Hawaiian, Restaurants, Asian Fusion",Chinese,Island Teriyaki
gA8m0-v6ZU-d67zv778grw,"Coffee & Tea, Breakfast & Brunch, Vegan, Restaurants, Food",Vegan,"Scramble, a breakfast & lunch joint"
gA9hCYY7MYl9oZ3aym5dvw,"Restaurants, Sushi Bars, Japanese",Japanese,Tokyo Lobby Sushi and Grill
GANLF0zuStnmsB01tvL-oQ,"Sandwiches, Restaurants, Italian, Mediterranean, Pizza",Mediterranean,Giant Manhattan Pizza & Pasta
GarQqqVFnqe5DjKK0JL9sQ,"American (Traditional), Sandwiches, Pizza, Restaurants, Italian",Sandwiches,Streets of New York
GB6bZTCMmqZncRSxurNblA,"Food, Breakfast & Brunch, Sandwiches, Restaurants, Bagels",Sandwiches,Nocawich
gBEWJ4b2OvUmN4Oh7ju3hw,"Restaurants, Chinese, Japanese, Sushi Bars",Chinese,Iron Chef
GbLdYTOMHqaCLDTSlgC1lw,"Chinese, Restaurants, Buffets",Chinese,Golden Nugget Chinese Buffet
GboHJSE9PcqcAc5V3veS-w,"American (Traditional), American (New), Restaurants, Breakfast & Brunch, Burgers",American,IHOP
gBsrs7a3w6g1YXJL2uwixw,"Restaurants, Pizza, Salad",Italian,Fired Pie
gc8GFcdG_QZSCNhN2SzBww,"Cheesesteaks, Sandwiches, Restaurants",Sandwiches,Great Steak
GcENnY0dLeUouAs-uDMY0A,"Hot Dogs, Sandwiches, Restaurants, Fast Food",Sandwiches,Wienerschnitzel
gcNC4k7TZJVX_1YHdIkDNQ,"Sushi Bars, Restaurants, Japanese, Seafood",Seafood,Sushi Catcher
gDOuHjntsN37XEjROoQ2Aw,"Mexican, Restaurants, Seafood",Mexican,Santa Madre Taco Shop
GdPWJo3z4ySEXpF7Wkn3FA,"Pakistani, Halal, Restaurants, Indian",Indian,Curry Corner
gG1eunP_GeV8NFCVwrWYmw,"Fast Food, Restaurants",Fast Food,Jack in The Box
GGecutXeoEVlYKoxVo2WPA,"Restaurants, Mexican",Mexican,Mixteca Mexican Food
GHeMMidcUpmU6SZwF1wfDw,"Restaurants, Chicken Wings, Buffets, Pizza",Italian,Peter Piper Pizza
Gho38SoO_9dq6hhT4Ll-5g,"Restaurants, Cheesesteaks, Sandwiches",Sandwiches,Phila Deli
ghpFh6XpH1TYZhjAGdx-xw,"Italian, Salad, Food, Pizza, Restaurants",Italian,Fired Pie
GhWMl0J2gOOH61BhBMTAAA,"Mongolian, Thai, American (Traditional), Asian Fusion, Korean, Chinese, Restaurants, Vegetarian, Vegan",Chinese,Genghis Grill
GibwaDiqJJ_62x0h3oCyxA,"Fast Food, Restaurants, Chinese",Chinese,Panda Express
giCq1MmW-_S2tvNOAHvJcQ,"American (Traditional), Lounges, American (New), Mexican, Wine Bars, Restaurants, Nightlife, Bars, Cocktail Bars",Mexican,Tarbell's The Tavern
GiLsPCxl7k-PAUS6svOQVQ,"Fish & Chips, Restaurants",Fish N Chips,Q's Fish & Chips
gj-JZL21QmG8jdArjZb_TQ,"Fast Food, Restaurants, Breakfast & Brunch, Chicken Wings, Chicken Shop",Breakfast N Brunch,Church's Chicken
GJ9CgvTBKaDb9qLFEBbzHg,"Thai, Restaurants",Thai,ThaiTini
GjjSC7aAXdff8jERc3URYw,"Ice Cream & Frozen Yogurt, Burgers, Sandwiches, Fast Food, Food, Restaurants",Sandwiches,Culver's
GjT8ZitwOVdP2ttJIam-ug,"Vegetarian, Vegan, Restaurants, Thai",Vegan,Vegan House
GJTQ0dgQ2BTkbRw2jLE0Fw,"Restaurants, Pakistani, Indian",Indian,Tandoori Times 2 Indian Bistro
GkF0aKUFrmVQhDCfWetG3Q,"American (New), Breakfast & Brunch, Salad, Food, Juice Bars & Smoothies, Restaurants, Cafes",Cafes,First Watch
